id,number,title,mergeCommit,changedFiles,changedPackages
MDExOlB1bGxSZXF1ZXN0NTEyMjY4NQ==,179,Roll our own multi-part implementation.,0524805f8ea1bd4ca2df32c7856d8e0f54f803c5,6,
MDExOlB1bGxSZXF1ZXN0NTEyMzUyOQ==,180,Abstract logging API.,ee8bca47f9ba7cc2c5dd83b665b8f0d642209d8d,2,
MDExOlB1bGxSZXF1ZXN0NTE3NTU4MQ==,182,Adds in missing quotation mark in Content-Disposition header,e8130a5cbdfb5b968ea9fc9992b3171e0a5fc7c0,1,
MDExOlB1bGxSZXF1ZXN0NTE5NzcxMg==,183,Issues with new multi-part implementation,a9182b2749b840907f9df80447794666e1c23cb9,7,
MDExOlB1bGxSZXF1ZXN0NTQ4MTI1MQ==,187,Eagerly consume a stream when exposing to caller.,dcf78c4fedf13f809c134da6cd59207eb0b48c23,4,
MDExOlB1bGxSZXF1ZXN0NTUyOTM5OQ==,190,Reset thread name to idle when not in use.,1c5b74c8ed760755195ca6082c6d9890296eae38,2,
MDExOlB1bGxSZXF1ZXN0NTU1MTYzOQ==,192,Exposes the static RetrofitError construction methods,bdd70ee8e64d343339f5719cd45c812853f410a7,1,
MDExOlB1bGxSZXF1ZXN0NTYwOTkzMQ==,195,Bump GSON to latest stable.,5a18c4a69f338e4670090a7721fb3402836a837c,1,
MDExOlB1bGxSZXF1ZXN0NTYxMDMxNg==,196,Add OkHttp-specific client when its present on the classpath.,6d37b2e0560dbc23def9bd91457816d4ff236807,5,
MDExOlB1bGxSZXF1ZXN0NTYxNTU2MQ==,201,Allow digits in path parameter name,bca23bc0e8e8302945f19c29fb2c2feb95e8adc5,2,
MDExOlB1bGxSZXF1ZXN0NTY1NjA3NQ==,202,Rewrite annotations to be more descriptive.,976ff68c5e66d45e995b2c3ae7f84253e4e4e415,34,
MDExOlB1bGxSZXF1ZXN0NTY2NjI1MA==,205,Normalize copyright headers.,137910bf561313c3aa67006f14f3e31ff7d231d2,50,
MDExOlB1bGxSZXF1ZXN0NTY4Mjg4Nw==,207,Fix a few tiny issues in the retrofit docs.,84805824cee05af57ff5b13ccfdb641cc20bd50b,2,
MDExOlB1bGxSZXF1ZXN0NTY4NjIxOA==,209,Escape closing curly braces for Android support.,e97e1663a580c887dddb8d83b63bc37c54b83a47,2,
MDExOlB1bGxSZXF1ZXN0NTc5NzY1Mg==,214,Handle nulls correctly for all parameters.,35ffcfe8db18b88206e00a4e1e82c8f760f7645d,8,
MDExOlB1bGxSZXF1ZXN0NTc5NzY3NQ==,215,Ensure static query params are being appended properly.,4840bc234f410d60bb3a48704b585ea36f978747,2,
MDExOlB1bGxSZXF1ZXN0NTc5NzY4MQ==,216,Dependency updates.,06370003ff011ebb765e59847f895ef19004f969,1,
MDExOlB1bGxSZXF1ZXN0NTgxNDU3MA==,218,Allow uppercase letters in path parameters.,9c287468f5ba27b9f9b0fc47cd87c47a51699131,2,
MDExOlB1bGxSZXF1ZXN0NTkyOTE1Mw==,223,Introduce `RequestInterceptor` to replace `RequestHeaders`.,7f081c863751bd6b1f9c845d0038d959b74c8946,13,
MDExOlB1bGxSZXF1ZXN0NTk0ODU2Mw==,229,permit use when servers or intermediaries miss Content-Type header,5a990802c8a8e38a92716f869ee78906933d9ed8,3,
MDExOlB1bGxSZXF1ZXN0NjUxODMyNg==,246,Add default connect and read timeouts for HttpUrlConnection.,738e41c113c0429d6ae51d68d5f55c79d5988c15,4,
MDExOlB1bGxSZXF1ZXN0NjUyNzgxMQ==,248,"Added ""encode"" property to GsonConverter",6fff7da971bac284434ec1248ca549990d90dc1c,1,
MDExOlB1bGxSZXF1ZXN0NjUzODI5Mw==,249,Add static method headers to header list when present.,6c268b3ad1a65b4734fcaa6905a12d6443f06b39,2,
MDExOlB1bGxSZXF1ZXN0NjU0MzA4OA==,251,Allow 'null' parts to remove from request.,25f9145e018c871b5bbcfd3cd82213e4325ff676,3,
MDExOlB1bGxSZXF1ZXN0NjU0NjkwNg==,252,Special case String type for multi-part parts.,3449d7ed41d4e369fa9247f4668596ad788e024a,3,
MDExOlB1bGxSZXF1ZXN0Njc5MzE1Nw==,253,Expose addQueryParam via the RequestInterceptor injection-like framework.,dd78a9ba87503adfaa5fa2e884312a35a3497c85,3,
MDExOlB1bGxSZXF1ZXN0Njc5MzUzNg==,254,Correct javadoc to point to proper annotation.,4bacd295ff260240b2aab393c90668faaf1d101e,1,
MDExOlB1bGxSZXF1ZXN0Njc5NDUwMw==,255,Add two levels of logging.,4f1546b005e8f458af3b952bc6d19f98cf45ddf4,3,
MDExOlB1bGxSZXF1ZXN0NjgyMTk5Ng==,259,Create a RestAdapter in the docs intro.,1c7466739f907bf8b1fbb6b716cf7248f7d5bd02,1,
MDExOlB1bGxSZXF1ZXN0NjgyMjkwOQ==,260,Ensure a real platform is present for Android detection.,0e10cbc83f6def3e487230c99434225d64fb8599,1,
MDExOlB1bGxSZXF1ZXN0Njg1MjAwMg==,267,Add disableUrlEncoding to Path and Query decorators in order to support specially encoded or already encoded values.,cd8d98c9b3f36bc6ed521afbd12d4bfdde5bd27d,8,
MDExOlB1bGxSZXF1ZXN0Njg4NTA3OQ==,269,Add headers-only logging level.,993cbc69c2bfb3959c6c04e7acef2959630a2b67,3,
MDExOlB1bGxSZXF1ZXN0NjkxNjY3Mw==,271,Add converters module and protobuf converter.,0c3fad11162380400a95f325d507fb730e4279c1,9,
MDExOlB1bGxSZXF1ZXN0Njk3MjkyMw==,276,Log network and unexpected exceptions if logging is enabled.,556667fbf5635e16f736ce9087e602846e15174f,1,
MDExOlB1bGxSZXF1ZXN0NzA4Mzg1NQ==,280,Add a Jackson converter.,023fefe82d806a65b0094c4ba58bcc241aa7b351,5,
MDExOlB1bGxSZXF1ZXN0NzM5NDUyOA==,294,fixes #282 add PATCH support,e20a05223e32b1addeb19fbb9c2d5d926bf4c31b,4,
MDExOlB1bGxSZXF1ZXN0NzQyMDczMQ==,296,Add @Documented attribute to all annotations.,621a32ec472719facfe36a5b83e96e4aa2f64551,15,
MDExOlB1bGxSZXF1ZXN0NzQ4OTEyMQ==,300,Prevent API interfaces from extending other interfaces.,1eb03145267a661b90dd5c06530c91effb89328e,2,
MDExOlB1bGxSZXF1ZXN0NzQ5MTMxNw==,301,Propagate network exceptions that happen inside the converter.,4872559d48b8dfa106c00eafe45472c0f51b31c7,3,
MDExOlB1bGxSZXF1ZXN0NzUyNDE4NA==,303,changed type to name to avoid confusion,416c89bf0b6fe61de358e2a47af45a805f50b349,1,
MDExOlB1bGxSZXF1ZXN0NzU3NjM0OQ==,304,Always apply the request interceptor synchronously,5f3eac41c973f9ff21aa4d6b58902f4c05c136e3,2,
MDExOlB1bGxSZXF1ZXN0NzY3NjM5NA==,307,Ensure @EncodedPath is not cast to @Path when processing method.,156dc300f00d1e6b706eec6855990a68fd49237b,2,
MDExOlB1bGxSZXF1ZXN0NzgzNzgyMg==,311,Add a first-party converter for Wire.,35fdca5359d1f80adb43ddf3c94a7f717de96edf,6,
MDExOlB1bGxSZXF1ZXN0Nzg2MTI2Mw==,312,Add convenience constructor for default instance.,a1957448b1fd9e2c29f92c434dcfa429074ee9fd,1,
MDExOlB1bGxSZXF1ZXN0Nzg5MzU4NQ==,314,Pass InputStream to Wire,488af27f8507d5f6e744d2b737f528b5a57e3fe9,2,
MDExOlB1bGxSZXF1ZXN0Nzg5ODAyOQ==,315,Fixed typo,98a680fc41f3618c89a585a8c428721ad574855b,1,
MDExOlB1bGxSZXF1ZXN0ODAzMjU3OQ==,322,Move OkHttp connect/read timeouts to OkHttpClient.,5b44cabf0c2ab1ab1edcc6eb9f141d831d3f5733,5,
