id,number,title,mergeCommit,changedFiles,changedPackages
MDExOlB1bGxSZXF1ZXN0ODU2NzY4OTc=,639,Update Travis configuration to also build on oraclejdk9,c2a670cf8c8c22c7fb54e7ffcce0fdc5e7264410,10,4.0
MDExOlB1bGxSZXF1ZXN0ODU2Nzc1Mzk=,641,Update generated pom.xml with more project information,88329aa20973fdc71cb2816139f165148587e0ac,2,0.0
MDExOlB1bGxSZXF1ZXN0ODYyOTY5MjE=,646,Fixes #640 Warns user to upgrade if Java 8 version is to low,a4aa848a9b59ce46a6abb5f6e4ad551afa063648,4,2.0
MDExOlB1bGxSZXF1ZXN0ODYzMTkwODE=,647,A small fix on Mockito javadocs. Adding some styling and an anchor to section 12.,90d38c5fd97d5c4d1f5085e1b93a28415341612b,1,1.0
MDExOlB1bGxSZXF1ZXN0ODY1OTcxNjg=,648,Added InlineByteBuddyMockMaker which uses the instrumentation API for redefining classes and inlining the mocking logic.,259cb7654672b0f65711a772ed325fa65720569a,47,16.0
MDExOlB1bGxSZXF1ZXN0ODY2MTkzMDY=,651,Update AssertJ to 3.5.2,329a8f46ad685b6bfb315f649232b1d8ec5b8cc8,1,0.0
MDExOlB1bGxSZXF1ZXN0ODY5NDIzMDk=,654,Renamed FailureDetecter to Failure Detector.,83d76ea7fcea66be81bf70802a44c08cb4f6cca2,2,1.0
MDExOlB1bGxSZXF1ZXN0ODY5NjI2MDA=,656,Fixing the typo in JUnitDetecter class name,dbab2de80d29fa30cc2d641bed78190444b0fb77,3,1.0
MDExOlB1bGxSZXF1ZXN0ODczMjg2OTY=,660,Adds a code style section to CONTRIBUTING document,f3179a22f8de1d5e6c98a5d7616f99023388d599,1,0.0
MDExOlB1bGxSZXF1ZXN0ODc0MzUzODQ=,662,Upgrade to Gradle 3.1,2fac43f833e585ebbaa0148de28b1db3f6098c0a,5,0.0
MDExOlB1bGxSZXF1ZXN0ODc3MzY3NzY=,670,Artifacts are now published to 'mockito' org in Bintray,ebd78aa5a602691636f014fe823847492bb949e0,2,0.0
MDExOlB1bGxSZXF1ZXN0ODc4Nzg3OTA=,671,changed stackoverflow link to mockito questions,3f7b127bef65e49652b5900af4df3fa2ad972fda,1,0.0
MDExOlB1bGxSZXF1ZXN0ODc4OTYzNTc=,672,Update Byte buddy to latest version,8d03d0ede9988d90d3d3f024599943f20b62168d,1,0.0
MDExOlB1bGxSZXF1ZXN0ODc5NjIwNjM=,673,Removed duplicate test,adc1427d1616b647e1451360d01f9965619f5082,1,1.0
MDExOlB1bGxSZXF1ZXN0ODgwMjkwMjE=,674,Fix typo in README,de820d337c6a2fa3b806e5301cc21a2d5299123a,1,0.0
MDExOlB1bGxSZXF1ZXN0ODgwNzgyNjQ=,675,Move older releases to separate section,d85b43fdf5b9872c8e8765fbb6e38bac4ff6e51e,1,0.0
MDExOlB1bGxSZXF1ZXN0ODg1ODQxNTI=,683,Updated release process so that Mockito can continuously deliver high quality features,d57139ff701adcde45991376116455dbdfb5f397,5,1.0
MDExOlB1bGxSZXF1ZXN0ODkxMzI3OTI=,690,Enabled automated sync to central repository,c3ad0078d1e3428b551b373665945c879bcf6337,1,0.0
MDExOlB1bGxSZXF1ZXN0ODkxMzQwMDY=,691,New API: Mockito.mockingDetails(mock).getStubbings(),19cc5095ba9d80b48cd576271a7756e4dc5de558,17,9.0
MDExOlB1bGxSZXF1ZXN0ODkzOTAwODg=,693,Improved the format of arguments in verification failures when describing short and byte values,ce8634d9210321c64443422e8de77acddb8964a8,3,2.0
MDExOlB1bGxSZXF1ZXN0ODk1NTgxNDM=,698,New API: MockingDetails.printInvocations() for debugging mock behavior,af0763cc028fb27967a6b9c90a6e3622a24a556c,14,6.0
MDExOlB1bGxSZXF1ZXN0OTAyNzY1MzA=,704,DelayedExecution uses now a more precise approach to call a mock async.,4e852820cc599b57e99fa95c4c0bcd38d3a0ab9b,3,1.0
MDExOlB1bGxSZXF1ZXN0OTAzNzQ2MDc=,705,Fixes exception typo,1b3de84705c5eed0db0d44901702a10f73b55d96,1,1.0
MDExOlB1bGxSZXF1ZXN0OTA1NTA4ODE=,709,Simplified release process by hosting javadoc on javadoc.io,3cb96bf0904b4b30713eb7fe733371f7f80bce5e,2,1.0
MDExOlB1bGxSZXF1ZXN0OTA1ODYzMzA=,711,"Fixes #707, adds throwable to arity answers, also improved javadoc",5d74ab11bc7358b195429e275c9fe8f29fb55ffe,10,1.0
MDExOlB1bGxSZXF1ZXN0OTEzNzQ4ODk=,719,Verification listeners,b9f1511567fa96cfba89528883f70d24c90d18e7,8,6.0
MDExOlB1bGxSZXF1ZXN0OTE0OTc3OTU=,723,Release automation tidy up,abc2a3f90cc64de69e4a5091ae6e474e64f53bd3,6,1.0
MDExOlB1bGxSZXF1ZXN0OTE1MjQ3MzM=,724,Added new release workflow for release automation,ff951328c1bfb2ed05752ac07836db508654688b,21,3.0
MDExOlB1bGxSZXF1ZXN0OTIxOTM2MjU=,734,New nullable(Class<T>) matcher for convenient matching of nullable arguments,43a2bfcbfebcb68b94d8ff2a6922b032b758e2d8,2,2.0
MDExOlB1bGxSZXF1ZXN0OTIyNjgyOTQ=,735,Exposed existing verification API so that it no longer leaks internal API,2106e4b51fedc1324a9b5c16d2907c56913aba22,26,8.0
MDExOlB1bGxSZXF1ZXN0OTI2MzM5MjU=,745,Removes deprecated way of documenting package by package-info.java,f0fdf8f7daea88faeaf845fb8e2f2eae805190ac,89,49.0
MDExOlB1bGxSZXF1ZXN0OTI2NzY1MDk=,746,Add missing copyright headers,c8f07c70a2e2be4714b4fc6a1a7f6e8b473b3bac,102,33.0
MDExOlB1bGxSZXF1ZXN0OTI3ODc5MTA=,747,Allow fluent usage of Mockito.framework() listeners methods,03420644b2b52ef84195175be6e85acd360af17a,2,2.0
MDExOlB1bGxSZXF1ZXN0OTI3OTQzMzg=,748,Regroup Junit classes in junit packages,312d7e327f77cfc447a3a03ee1fbfd74eaa7384c,45,19.0
MDExOlB1bGxSZXF1ZXN0OTM0Mjg5NDk=,751,Pushed release automation code into separate GitHub repository,2025a1830ff356124c808bffb9306582a5d40c6f,92,13.0
MDExOlB1bGxSZXF1ZXN0OTM1MDg3OTI=,754,Improved documentation regarding unused stubbing detection,0d24b6391fe99d1af7cf176b1c09f295cda964d0,3,3.0
MDExOlB1bGxSZXF1ZXN0OTQwNjg1ODA=,759,Updated the verification documentation to correctly use argThat with Java8 lambdas,ff8b3a86317a429d7d30ad9c1eb830e9ee484d03,1,1.0
MDExOlB1bGxSZXF1ZXN0OTQxNjQ3NzA=,763,Fixes #762 Removes ReturnsEmptyValue javadoc references,235fd4d850a2fe25a2c871bfacf35d7672708e3c,9,5.0
MDExOlB1bGxSZXF1ZXN0OTQ1MzAyMDI=,771,Fixes #731 Implements retry rule for flaky tests,ae3bf511d3cf932072999b76962fa1927bb7b8ce,3,2.0
MDExOlB1bGxSZXF1ZXN0OTQ5MTQ0MDI=,772,Fix typo in README.md,b904694ca3dd8ffe7879885d8197fb59f88c9bb3,1,0.0
MDExOlB1bGxSZXF1ZXN0OTUxMzc3NjE=,774,Added subproject for supporting class loading on Android.,e4673b53d25c15bddedbc6d76c8f910340e9fe64,11,3.0
MDExOlB1bGxSZXF1ZXN0OTUzMDMxMjU=,775,Removed private isMockitoMock(..) in MockUtil,64d2ba9655c2abbf6cfbdc2b8ef8cfab33be0b4a,1,1.0
MDExOlB1bGxSZXF1ZXN0OTUzMDUzNTc=,776,InvocationMatcher internal improvements,f9f26e6a59083d56c9fb0b8c3457040868690a63,1,1.0
MDExOlB1bGxSZXF1ZXN0OTUzMDgzMTc=,777,Replaced ObjectBox with AtomicReference,c8830164dde53dba6e6e54a3ee699a92d906f024,2,2.0
MDExOlB1bGxSZXF1ZXN0OTUzMTI0MDc=,778,ValuePrinter small improvements,1d09b3e628f0f12dab269d4bff167c9c19b40ea9,1,1.0
MDExOlB1bGxSZXF1ZXN0OTUzMTM3NDA=,779,Removed argument from MockingProgress.stubbingCompleted(..),36d35f3daf7cb6eeb947ea93075cb57dc6cc5879,3,2.0
MDExOlB1bGxSZXF1ZXN0OTUzMzA0NzU=,780,Fixes #765: Set files encoding to UTF-8,2e0533f3ed48ea838cf38a7dbeaaf4bcc11317b8,1,0.0
MDExOlB1bGxSZXF1ZXN0OTUzMzYxOTY=,782,Introduce default answers for primitive Optionals/Streams,db40b8c2fb5436c47da33c753bf3c6482de8460f,3,2.0
MDExOlB1bGxSZXF1ZXN0OTUzNzY2Nzg=,783,Simplify `ReturnsEmptyValuesTest`,d0efa8c901af187fbaa7f6e4cc52c5c3e7aece15,1,1.0
MDExOlB1bGxSZXF1ZXN0OTU0MDY3OTQ=,785,Backport 'release/2.x' changes to master (20161127),6eaa2d0bab532196468d364d84cc1e9f44f77dea,350,83.0
MDExOlB1bGxSZXF1ZXN0OTU0MDc0NjU=,786,Add showing stacktrace in Travis build,9d43e40cd6fa8ec831e0a905afd8525484703911,1,0.0
MDExOlB1bGxSZXF1ZXN0OTU1MjcyMjA=,791,Test improvements,75d7316fe9c80b7973597ba890c843b71c7a7a7e,2,2.0
MDExOlB1bGxSZXF1ZXN0OTYwMzI3MTU=,795,Deep stubs no longer cause unnecessary stubbing exception with JUnit runner,d52d8f4d6c543a8666991f4aec41098434e27639,3,3.0
MDExOlB1bGxSZXF1ZXN0OTY5MTQ2MDQ=,803,Adds a warning for IBM J9 VMs if mock generation fails,fbd953522cc2db80c08faaabcf09055599a9b465,4,2.0
MDExOlB1bGxSZXF1ZXN0OTczMDgyNDQ=,805,Never throw mockito exceptions from a plugin type's constructor,66d0a356f9536143717f98ad1a119dce2a961f2f,2,2.0
MDExOlB1bGxSZXF1ZXN0OTc0Mjc0NDM=,807,New opt-in stubbing strictness implemented in JUnit rules,aa91de287148a52654b9169acff33b596bb4bd89,36,15.0
MDExOlB1bGxSZXF1ZXN0OTc0NDM1ODQ=,808,JUnit runner reports argument stubbing mismatches,064a3f24db34c2541c4b286a7295028690112bda,19,7.0
MDExOlB1bGxSZXF1ZXN0OTc0NDgwNjU=,809,Automated publication of mockito submodule like mockito-android,0db8f0476d6dfee44c164349a69a45f7767577b3,18,0.0
MDExOlB1bGxSZXF1ZXN0OTc1OTYxMTM=,811,Enable annotation engine as plugin,ca5291c05a7f4a194fec23a3ffa107734e289042,18,8.0
MDExOlB1bGxSZXF1ZXN0OTc2MzM5ODk=,813,[#798] Upgrade Jacoco to stable 0.7.8,5ee677b834032c69edc430464d27b1e58916e364,1,0.0
MDExOlB1bGxSZXF1ZXN0OTc5NjMwNzk=,819,Fixes bug were previously verified invocations could not capture argu…,5b892f525b2eb8f9efeb1d1529181e5e6c70eded,3,2.0
MDExOlB1bGxSZXF1ZXN0OTgwMDQwNTQ=,821,Fixes #820 ReturnsArgAt to handle returning vararg as arrays,40ab88b61d0a37c55d3f0bc39e07bb5c9efb8a49,5,3.0
MDExOlB1bGxSZXF1ZXN0OTgwNjMyMDk=,823,Only resolve instrumented method after validating that an instance is…,8c5f1bdbc081f1f476dffad1082a6fc482239e98,3,1.0
MDExOlB1bGxSZXF1ZXN0OTgxNTQwNDk=,826,Introduce validable answers for early validation of stubbing,126308910d3a88db5ba701a55cb5178201105cdc,22,6.0
MDExOlB1bGxSZXF1ZXN0OTgyMDEyNjg=,827,Test for verification listeners test can introduces bogus erro in other test cases.,2105afc9792643c362f46a64d92a15e9642e6e8e,1,1.0
MDExOlB1bGxSZXF1ZXN0OTgzMTM5MDc=,829,Update to build scan plugin 1.3,b5b087e1ca7868e0c0e187ae955526884b8ff136,1,0.0
MDExOlB1bGxSZXF1ZXN0OTgzNjQzMjE=,830,Improves exception message in case a matcher is used for a primitive parameter,baa4e81cf7a1640c1b6644c556c73d5d3bf025fd,4,4.0
MDExOlB1bGxSZXF1ZXN0OTgzODgyMTM=,831,Test clean up according to discussions for RememberingListeners,a75b5a11dfd904d424659cb029c0434598e9ff4d,2,1.0
MDExOlB1bGxSZXF1ZXN0OTg0NTUwMzU=,832,Fixed problem with publication,c024870e6df8a748a3f1ce5008a315fa490e28da,3,0.0
MDExOlB1bGxSZXF1ZXN0OTg0NzYyMzI=,834,Release automation fixes,1e782e7357f2ae8394adecbfb5c0a0144d7ac01e,3,0.0
MDExOlB1bGxSZXF1ZXN0OTg0OTk5MTI=,835,Publication fixes - workaround for Bintray plugin/Gradle bug,e6624295944d10d72908be61440d8ded247331f0,3,0.0
MDExOlB1bGxSZXF1ZXN0OTg1ODExNTI=,836,Main jar automatically publishes to central,78212d8fdc8791efe7f4ca4f48d89a6718fdd1ea,1,0.0
MDExOlB1bGxSZXF1ZXN0OTg2ODY1Njc=,837,Disabled maven central sync,3a4402c0db5e559e057d145289471f2b4b3cb551,1,0.0
MDExOlB1bGxSZXF1ZXN0OTkxMDcxOTM=,839,Fixes #838 : Adds a matches(Pattern),1193d14587bfa2344ce07e2e16adbc5ba32c4be4,4,3.0
MDExOlB1bGxSZXF1ZXN0OTkyMDYyODQ=,842,Added missing Javadoc and few other tidy-ups,3248b5b79768545a7fbb164cf4eb74a75347e078,17,8.0
MDExOlB1bGxSZXF1ZXN0OTkyOTA3ODA=,843,JUnit rule strictness can be tweaked per test method,b7e5838a50ab6fbf2c6ba62f0888b7c03ecd368f,14,8.0
MDExOlB1bGxSZXF1ZXN0OTkzMTIwMjk=,844,Automatically publish main jar to central,18320605e0f1b161581263864c97848f41b1a9f6,1,0.0
MDExOlB1bGxSZXF1ZXN0OTkzNzYwMTU=,847,Rename compiled MockMethodDispatcher class so that it works with Robolectric,228e3a5b171a782cc5dcf022d123064c23ef2d31,7,3.0
MDExOlB1bGxSZXF1ZXN0OTk0MDkxODQ=,850,Stopped publishing java source inside main jar,7580787a02fd913a8aae76f8120abd7848ad493f,2,0.0
MDExOlB1bGxSZXF1ZXN0OTk0NDk5NTU=,852,Update Byte Buddy to support recent Java 9 builds,7800ab9a397d239857f108d48431f4861d314dea,2,0.0
MDExOlB1bGxSZXF1ZXN0OTk1MjA0MDI=,854,Mockito JUnit Runner supports strict stubbing,ca7a6745bfb757d481e844d2936ea46e70d40fb7,12,10.0
MDExOlB1bGxSZXF1ZXN0OTk3ODk1NTQ=,858,Safeguard for MockitoListener API,ee91c6b16cf3721669078f0af82156c646f6ca1d,9,8.0
MDExOlB1bGxSZXF1ZXN0OTk4MDU0NTI=,861,Backport 'release/2.x' changes to master (20161231) + fix for #860,770c1c5eaa311ca4c0a78e924ab69319be523384,159,47.0
MDExOlB1bGxSZXF1ZXN0OTk4NTg5MjA=,864,Updated to Byte Buddy 1.6.0,2cc2631bc0a1e5efba338511392a28763d67c947,10,2.0
MDExOlB1bGxSZXF1ZXN0OTk5MDQwODk=,865,New strict stubbing API - MockitoSession,3818e07ec099f3157d16f3df16923e1216d4b817,28,15.0
MDExOlB1bGxSZXF1ZXN0MTAwMTIxODIy,867,"Fixes #866 should not throw NPE, when custom Exception fillInStackTrace returns null",f86a598594e4c732a13193fc95a00b5775099631,2,2.0
MDExOlB1bGxSZXF1ZXN0MTAwMTI4MDE2,868,"Fixes #860, jacaco synthetic fields are not anymore final in 0.7.8",64c2f61274a59eb3d86f1f122d71a80d9a1231be,2,1.0
MDExOlB1bGxSZXF1ZXN0MTAwNDY2NTE5,870,Remove redundant defaultAnswer(RETURNS_DEFAULTS),011e340b63436c00d8fe1b8c563d9c0141cc6b11,1,1.0
MDExOlB1bGxSZXF1ZXN0MTAwNTY5OTQ4,872,Prepare Android library for publication and bump version to 2.6.0,c64a71568399626dbd46ec2d570464c29a0af557,3,1.0
MDExOlB1bGxSZXF1ZXN0MTAwOTgzNDU2,875,Update Byte Buddy and enable injecting loading strategy for Android,95721181c711795878b9d1d51b885021b6c321e9,3,1.0
MDExOlB1bGxSZXF1ZXN0MTAxMzM1Njcx,880,Fixes #879: ArgumentMatchers javadoc grammar improvement,fd2a49b33d878d5080c70dfe876bc5da2fed7cf1,1,1.0
MDExOlB1bGxSZXF1ZXN0MTAxMzgyNTM5,881,Fixed #879: ArgumentMatchers grammar fix,7f1c60d354f06da4eb8f05e22fe200945bfe2fe0,1,1.0
MDExOlB1bGxSZXF1ZXN0MTAxNTU1Nzg0,884,Fixes #882: Upgrade to Objenesis 2.5,695eb9bf2cd8c76cdcdb91bf68b9292894249d44,2,0.0
MDExOlB1bGxSZXF1ZXN0MTAxNTkwNDY4,885,Spy annotation reports better error message if instance creation is impossible,fdb18b26e94964e4d51019d24ceb901d246906df,4,4.0
MDExOlB1bGxSZXF1ZXN0MTAxNjA1NTQ5,886,Fixed build for external contributors,307cffd4201395ab304c3842bc74dc11336243ae,1,0.0
MDExOlB1bGxSZXF1ZXN0MTAxNjA5MzY2,887,Fixes #882: Upgrade to Objenesis 2.5,b6e844d69b0cbec90fc5714513b09be7c0676a4e,2,0.0
MDExOlB1bGxSZXF1ZXN0MTAyMzA1OTQ4,891,Update to Byte Buddy 1.6.4: Fixes bridge method resolution for generic types,ad95f31595ae8978774c9d731dc23a3f1b40beb1,3,1.0
MDExOlB1bGxSZXF1ZXN0MTAyNDcxMjM3,893,Add detection for Android environments and give warnings if used incorrectly. Corrected documentation.,da4e42837f101d1dc6761a6ec6b080ce4e1e310e,3,3.0
MDExOlB1bGxSZXF1ZXN0MTAyNDg2NTAw,896,Clarify documentation for consecutive stubbing,46aab5420904b731c4351c6fcd250f647a8f90ba,1,1.0
MDExOlB1bGxSZXF1ZXN0MTAyNTgzMTIy,897,CleansEmpty value returns empty arrays,783d1fa37e3a7d483ed56907262424631a3442d9,6,3.0
MDExOlB1bGxSZXF1ZXN0MTAyNjc0MDcw,902,Fix TypeCache dead lock,ec71d3bc93648c6cf4a9575a968b6801a294312d,3,1.0
MDExOlB1bGxSZXF1ZXN0MTAyNzMwNTYy,905,Fixes #814 : A elements were missing the name attribute,d8f529ee4b254c57edc1a97d0505ac57da7c7225,1,1.0
MDExOlB1bGxSZXF1ZXN0MTAzMjk3MjA3,907,Unified all number of invocations checker in NumberOfInvocationsChecker,8f9d6ff2fd674bce3ee3aaba2a282d816eed2e60,7,2.0
MDExOlB1bGxSZXF1ZXN0MTAzMzAyMzgw,908,Simplified the creation of ArgumentsAreDifferent-Exceptions.,806699853a2b6af9306d8e9984568c3d206289aa,6,2.0
MDExOlB1bGxSZXF1ZXN0MTAzNDU0NzM1,909,Upgrade Gradle Wrapper to 3.3,cdc0028f4d681126a9ab0b2feecb392495a3b526,3,0.0
MDExOlB1bGxSZXF1ZXN0MTAzNjQ0Nzc2,912,Small improvements,98de08d05d2ed0b047bc7b5451e93ffa29bc9131,2,2.0
MDExOlB1bGxSZXF1ZXN0MTAzNjQ1NzY5,914,Refactored RemoveFirstLine to a static utility class.,ec61a3b6c645b273d238b5e6e6b0cd621f31fb64,18,10.0
MDExOlB1bGxSZXF1ZXN0MTAzNjUxMjIx,916,Improved release automation documentation,59a544060fbddd9fec8d430cc54fce442d16654e,1,0.0
MDExOlB1bGxSZXF1ZXN0MTAzODkzMDcw,920,Added subproject for configuration-free inline mock making.,087e12614be2d9d8c897fdb38860680dd60120a3,4,1.0
MDExOlB1bGxSZXF1ZXN0MTA0NDAwMjQ3,923,SmartPrinterTest toStirng() calls,475e8da7477d2830c154c0f9f08d5e111af1c1a0,1,1.0
MDExOlB1bGxSZXF1ZXN0MTA0NTMzOTk5,924,Deleted dead code,fcb257b611e7e5884a32cdaf3d42efd1e92fa8c7,1,0.0
MDExOlB1bGxSZXF1ZXN0MTA0NTUyMDAy,926,Remove string concatination inside an append call,4d1aca0d304d28ce27ec578ddbc60f7482f3b4c1,1,1.0
MDExOlB1bGxSZXF1ZXN0MTA0NjU1NzM4,928,Fix whitespace issues throughout the code,fb5738f071ad516f628e78b4790684f19bba4ee3,375,80.0
MDExOlB1bGxSZXF1ZXN0MTA0NjgzMTcx,931,Fixes #929: Move the resources directory to src/main,9b42765150f193c952a856fa77d9b617648160f0,4,1.0
MDExOlB1bGxSZXF1ZXN0MTA0NzE2NjI3,932,Checkstyle conf. to enforce whitespace rules,441540c9c6cca8b58e822d39eda3d1dcefe309be,8,2.0
MDExOlB1bGxSZXF1ZXN0MTA0NzkwNzc5,933,Support for return type 'Void' in DoesNothingAnswer,275586ecf3a00da078b6fb7e9cc4508231cc4301,9,5.0
MDExOlB1bGxSZXF1ZXN0MTA0ODA5MDU5,934,Fix JavaDoc generation on recent JDK 8 builds,64ab2f7f52c2cc8f0a3381df5fecbc8d30b5d765,1,0.0
MDExOlB1bGxSZXF1ZXN0MTA0ODExMTQ3,935,New feature - enable mocking using constructor arguments,6a82c030756a30932406d6b807e7ca34f20631e3,11,6.0
MDExOlB1bGxSZXF1ZXN0MTA1MTc4Njkw,938,Fix build error for mockito-android,cc18d069da85ea501995431a39fea2d3769d8a0b,9,
MDExOlB1bGxSZXF1ZXN0MTA1ODA3NDc0,942,Allow spying on interfaces so that it is convenient to work with Java 8 default methods,bba71f645680a33d0d21fef49aa916399c0bc9b9,5,4.0
MDExOlB1bGxSZXF1ZXN0MTA2NjA2MzM0,953,Fix Javadocs on MockitoRule.java to correct an error on its usage.,c81d80100f713c87dde74126e0352eb530931b99,1,1.0
MDExOlB1bGxSZXF1ZXN0MTA2NjM4MTgx,954,Remove Gradle 5 depracation warning,ce6b94066da0b2d133ece284ce534004f30cee04,1,0.0
MDExOlB1bGxSZXF1ZXN0MTA2NjM5Nzcx,955,Display release warning only when needed,a3dba9369723a3d864bdfb39022e6ed10383fba5,1,0.0
MDExOlB1bGxSZXF1ZXN0MTA2OTExMzMw,959,Fix broken build,fe505941cd781c90979b5e2655f1c596858af926,2,2.0
MDExOlB1bGxSZXF1ZXN0MTA3OTY0Nzkz,966,Add editor config to automatically adhere to code style guide,b413bbeee9f6dc4b61bee8fb394c0c376dc48075,2,0.0
MDExOlB1bGxSZXF1ZXN0MTA4MDEyMTYz,968,Enabled local testing of release tools,912fbe6b00eac34dd410a0f022efa360f421f490,3,0.0
MDExOlB1bGxSZXF1ZXN0MTA4NjM1Nzg0,972,Verifies #688: Acceptance test to prevent future regression,a9e1e7f1ebad912e6ce8a5ae6b6d8ac3bc9c8e29,1,1.0
MDExOlB1bGxSZXF1ZXN0MTA5MTcxNDQ2,975,Corrected a comment in exceptions package-info,b3d570bab6240ba4ef33f4f456c62fa24090eaa4,1,1.0
MDExOlB1bGxSZXF1ZXN0MTA5MzYyNjIx,979,Fixes #974: Fix to get correct stubbing location with inline mocking,ccd5e85a0c60e7f3ae10ac86db1e5110966e9d41,5,3.0
MDExOlB1bGxSZXF1ZXN0MTA5NDQzNjU0,980,Fixes #976: Resolve ambiguous constructors,9888504f277d525b3c3c262e234a74a5a8fc637f,2,2.0
MDExOlB1bGxSZXF1ZXN0MTA5NzMzNTM0,983,Break cyclical compile time dependency on hideRecursiveCall,723d341ed8fc5decb7c358e557c76852ff219441,3,1.0
MDExOlB1bGxSZXF1ZXN0MTEwMDk0Nzcx,985,Fixes #981: Update Javadoc about the 'mockito-inline' artifact,d9a1e515f7d7ec1fd291292b3203995eafcf01a5,1,1.0
MDExOlB1bGxSZXF1ZXN0MTEwNTU2NTgz,986,Made CaturingMatcher threadsafe,12c18af1333b8573a22327754cf1b3ae56d91bdc,2,1.0
MDExOlB1bGxSZXF1ZXN0MTExNjIxMzgy,994,fix the broken link on 1357 line in Mockito.java,4315da8cc7d4f7d60f9cf8d5ef0c7550ef0580cd,1,1.0
MDExOlB1bGxSZXF1ZXN0MTExNzI2ODA0,995,verifyZeroInteractions guarantees zero interactions instead of just delegating to verifyNoMoreInteractions,17db34508543150a70573fba3ca04bc4ba37a821,20,11.0
MDExOlB1bGxSZXF1ZXN0MTExNzI5MjM2,996,Add explicit mention for code style check,0fe2644767b4526e4db961b511f9c59c34158e6c,1,0.0
MDExOlB1bGxSZXF1ZXN0MTEyMDgyMTky,999,master branch: Fix JavaDoc generation on recent JDK 8 builds (#934),d6e9dc35dcc5630e92de681edc03d13eb8fa6e21,1,0.0
MDExOlB1bGxSZXF1ZXN0MTEyMTU0NDQ4,1001,Fix release notes badge,7567f77e43610efdba06664248d1b572c0c9a677,1,0.0
MDExOlB1bGxSZXF1ZXN0MTEyNTU0MzI5,1007,Fix test failing with Java 9-ea+146+,3b3909f318268cdcedcd7609555fac3ce5e1d3cf,1,1.0
MDExOlB1bGxSZXF1ZXN0MTEyNTU2NTE5,1008,Sample usage of soft assertions,62a1d8828e7afb0f06dc6f4d135b54824d5eccf8,2,1.0
MDExOlB1bGxSZXF1ZXN0MTEyNTc4OTAx,1009,Clean up unused imports,aa18f994b05999496f1396f62573b5c7b2dd0a16,34,23.0
MDExOlB1bGxSZXF1ZXN0MTEzMjMxNDgy,1010,Bumped version to fix CI build,2dd5d43ad3662ebf0ccfa4ba159c68c864f8b62c,1,0.0
MDExOlB1bGxSZXF1ZXN0MTEzNDY5Mjgz,1011,Tidy-up in build automation,47a63013a79ae5014f8afcc181b46a5e5b03888d,4,0.0
MDExOlB1bGxSZXF1ZXN0MTEzNTAxNzY3,1012,Do not suppress instrumentation exceptions,950e44078a893604299569cfa13b38730dcb1dee,1,1.0
MDExOlB1bGxSZXF1ZXN0MTEzNjc4NjY2,1016,Fixes #991: Backport MockitoV1CompatibilityMatcher from 2.x to aid in…,b78feec9d3d50e2a01746ead4e3d6f34e6ee7636,4,1.0
MDExOlB1bGxSZXF1ZXN0MTEzODYwNDY4,1018,Enabled continuous delivery via robust mockito-release-tools project,7fdcd5e45c5b65d8288a2261b65ed6d349d1c225,14,0.0
MDExOlB1bGxSZXF1ZXN0MTE0MzIyMDg2,1021,Change release build to JDK 7 with binary compatibility for Java 6,314832df6c07cb3d18e6b6f08b0b5f444bf2c8ff,3,0.0
MDExOlB1bGxSZXF1ZXN0MTE0MzQ3NjM3,1022,MatchersTest numeric literals,5f3bfa100e7dcc26d291905fc2c2bf58630e3025,1,1.0
MDExOlB1bGxSZXF1ZXN0MTE0ODI4OTQz,1023,Fix broken link in Mockito javadoc,9f82f1671e57c706a9d7d785e6533aa78592c247,1,1.0
MDExOlB1bGxSZXF1ZXN0MTE0OTI5MDE0,1025,SmartPrinterTest toString() calls,6438ed18e7a618060414b3a31e6fc73c8d374088,1,1.0
MDExOlB1bGxSZXF1ZXN0MTE1MzE1NDYy,1027,Fix some issues reported by SonarQube,5dd1682aeb52368cc3015f01ad65e77025e6d973,6,5.0
MDExOlB1bGxSZXF1ZXN0MTE1NDY1Njgx,1030,Fixed notable version,672633fab2ee2d954845da62bcc2ff7ee86a18b6,1,0.0
MDExOlB1bGxSZXF1ZXN0MTE1NTIzOTY0,1032,Support for Kotlin suspending functions,e3dd381b65b6696b16f77f801bbfe5f25ce38239,10,4.0
MDExOlB1bGxSZXF1ZXN0MTE1NzA1Mjc3,1034,Fixed typo in configuration,1d6847a284c02e7553fb26c2e6cd96f58d0349b2,1,0.0
MDExOlB1bGxSZXF1ZXN0MTE1ODAzMTcz,1035,Fix NullPointerException in JUnit test runner when test fails early in initialization,589a7fc7421e28866fe03464d0a33bb13de8bb68,2,1.0
MDExOlB1bGxSZXF1ZXN0MTE1ODQyNjgx,1036,Remove duplicated code,712b409dcf859dc0dd16508d07dcfe53877cdeca,3,2.0
MDExOlB1bGxSZXF1ZXN0MTE1ODk1NTc2,1038,Fixed glitches with notable releases,7df8cc1179b46857171c1c85f8488f213588da2b,4,0.0
MDExOlB1bGxSZXF1ZXN0MTE1OTUwNDEy,1039,"Automated publishing in Bintray, documentation",4e4d689b1087c7c42795a99d26ded4247c8af8f1,1,0.0
MDExOlB1bGxSZXF1ZXN0MTE2MDYwMzQ4,1040,Fix javadoc issues,70143b79fb848a0a347d11d4893a2c899857fad8,5,5.0
